ROADMAP-2026-06-20-attention-hooks-agent-clis.md	2	mls_complete	evidence	ML-2G: ✅
ROADMAP-2026-06-20-attention-hooks-agent-clis.md	3	acceptance_evidence	evidence	ML-3A: 2 criteria met
ROADMAP-2026-06-20-attention-hooks-agent-clis.md	3	acceptance_evidence	evidence	ML-3B: 1 criteria met
ROADMAP-2026-06-20-attention-hooks-agent-clis.md	3	acceptance_evidence	failure	ML-3C: no acceptance block
ROADMAP-2026-06-20-attention-hooks-agent-clis.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-06-20-attention-hooks-agent-clis.md	3	mls_complete	evidence	ML-3B: ✅
ROADMAP-2026-06-20-attention-hooks-agent-clis.md	3	mls_complete	evidence	ML-3C: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	1	acceptance_evidence	failure	ML-1A: 3 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	1	acceptance_evidence	failure	ML-1B: 2 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	1	acceptance_evidence	failure	ML-1C: 2 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	1	acceptance_evidence	failure	ML-1D: 2 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	1	mls_complete	evidence	ML-1C: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	1	mls_complete	evidence	ML-1D: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	2	acceptance_evidence	failure	ML-2A: 3 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	2	acceptance_evidence	failure	ML-2B: 2 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	2	acceptance_evidence	failure	ML-2C: 2 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	2	mls_complete	evidence	ML-2C: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	3	acceptance_evidence	failure	ML-3A: 1 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	3	acceptance_evidence	failure	ML-3B: 1 unmet acceptance criteria
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-06-20-gate-pre-trabalho-branch-wip-roadmap-e-fallback-husky-node.md	3	mls_complete	evidence	ML-3B: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	1	acceptance_evidence	evidence	ML-1A: 3 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	1	acceptance_evidence	evidence	ML-1B: 3 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	2	acceptance_evidence	evidence	ML-2A: 2 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	2	acceptance_evidence	evidence	ML-2B: 2 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	2	acceptance_evidence	evidence	ML-2C: 2 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	2	mls_complete	evidence	ML-2C: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	3	acceptance_evidence	evidence	ML-3A: 2 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	3	acceptance_evidence	evidence	ML-3B: 2 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	3	mls_complete	evidence	ML-3B: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	4	acceptance_evidence	evidence	ML-4A: 2 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	4	acceptance_evidence	evidence	ML-4B: 3 criteria met
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	4	mls_complete	evidence	ML-4A: ✅
ROADMAP-2026-07-18-agents-skills-lifecycle-multi-cli.md	4	mls_complete	evidence	ML-4B: ✅
ROADMAP-2026-07-19-antigravity-agent-tools.md	1	acceptance_evidence	failure	ML-1A: 3 unmet acceptance criteria
ROADMAP-2026-07-19-antigravity-agent-tools.md	1	acceptance_evidence	failure	ML-1B: 2 unmet acceptance criteria
ROADMAP-2026-07-19-antigravity-agent-tools.md	1	acceptance_evidence	failure	ML-1C: 2 unmet acceptance criteria
ROADMAP-2026-07-19-antigravity-agent-tools.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-19-antigravity-agent-tools.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-07-19-antigravity-agent-tools.md	1	mls_complete	evidence	ML-1C: ✅
ROADMAP-2026-07-19-antigravity-agent-tools.md	2	acceptance_evidence	failure	ML-2: 3 unmet acceptance criteria
ROADMAP-2026-07-19-antigravity-agent-tools.md	2	mls_complete	evidence	ML-2: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	1	acceptance_evidence	failure	ML-1A: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	1	acceptance_evidence	failure	ML-1B: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	1	acceptance_evidence	failure	ML-1C: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	1	mls_complete	evidence	ML-1C: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	2	acceptance_evidence	failure	ML-2A: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	2	acceptance_evidence	failure	ML-2B: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	2	acceptance_evidence	failure	ML-2C: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	2	mls_complete	evidence	ML-2C: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	3	acceptance_evidence	failure	ML-3A: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	3	acceptance_evidence	failure	ML-3B: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	3	mls_complete	evidence	ML-3B: ✅
ROADMAP-2026-07-19-global-adrs-governance.md	4	acceptance_evidence	failure	ML-4A: no acceptance block
ROADMAP-2026-07-19-global-adrs-governance.md	4	mls_complete	evidence	ML-4A: ✅
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	1	acceptance_evidence	evidence	ML-1A: 4 criteria met
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	1	acceptance_evidence	evidence	ML-1B: 2 criteria met
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	1	acceptance_evidence	evidence	ML-1C: 2 criteria met
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	1	mls_complete	evidence	ML-1C: ✅
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	2	acceptance_evidence	evidence	ML-2A: 1 criteria met
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	2	acceptance_evidence	evidence	ML-2B: 1 criteria met
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	2	acceptance_evidence	evidence	ML-2C: 1 criteria met
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	2	mls_complete	evidence	ML-2C: ✅
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	3	acceptance_evidence	evidence	ML-3A: 3 criteria met
ROADMAP-2026-07-20-corrigir-attention-hooks-e-hardening-pos-auditoria-pr56-pr57.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	1	acceptance_evidence	evidence	ML-1A: 3 criteria met
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	1	acceptance_evidence	evidence	ML-1B: 2 criteria met
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	1	acceptance_evidence	evidence	ML-1C: 2 criteria met
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	1	mls_complete	evidence	ML-1C: ✅
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	2	acceptance_evidence	evidence	ML-2A: 3 criteria met
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	2	acceptance_evidence	evidence	ML-2B: 1 criteria met
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	2	acceptance_evidence	evidence	ML-2C: 1 criteria met
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	2	acceptance_evidence	evidence	ML-2D: 2 criteria met
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	2	mls_complete	evidence	ML-2C: ✅
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	2	mls_complete	evidence	ML-2D: ✅
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	3	acceptance_evidence	evidence	ML-3A: 4 criteria met
ROADMAP-2026-07-20-hardening-qualidade-attention-hooks-pos-pr59.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	1	acceptance_evidence	failure	ML-1A: 3 unmet acceptance criteria
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	1	acceptance_evidence	failure	ML-1B: 3 unmet acceptance criteria
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	1	acceptance_evidence	failure	ML-1C: 2 unmet acceptance criteria
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	1	acceptance_evidence	failure	ML-1D: 2 unmet acceptance criteria
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	1	mls_complete	evidence	ML-1C: ✅
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	1	mls_complete	evidence	ML-1D: ✅
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	2	acceptance_evidence	failure	ML-2A: 3 unmet acceptance criteria
ROADMAP-2026-07-24-fix-windows-path-resolve-em-integrations-(node+go)-e-guard-de-regressao.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	1	acceptance_evidence	evidence	ML-1A: 6 criteria met
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	1	acceptance_evidence	evidence	ML-1B: 4 criteria met
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	1	acceptance_evidence	evidence	ML-1C: 4 criteria met
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	1	mls_complete	evidence	ML-1C: ✅
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	2	acceptance_evidence	evidence	ML-2Z: 4 criteria met
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	2	mls_complete	failure	ML-2Z: not complete (status: ⬜ Pendente)
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	3	acceptance_evidence	evidence	ML-2A: 5 criteria met
ROADMAP-2026-07-25-escopo-de-instalacao-selecionavel-para-agents-e-skills.md	3	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	1	acceptance_evidence	evidence	ML-1D: 3 criteria met
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	1	acceptance_evidence	failure	ML-1A: 5 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	1	acceptance_evidence	failure	ML-1B: 3 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	1	acceptance_evidence	failure	ML-1C: 6 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	1	mls_complete	evidence	ML-1C: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	1	mls_complete	evidence	ML-1D: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	1	mls_complete	failure	ML-1B: not complete (status: ABANDONADO — abordagem revertida (commit `9ef17b3` revertido))
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	2	acceptance_evidence	failure	ML-2A: 6 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	2	acceptance_evidence	failure	ML-2B: 5 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	3	acceptance_evidence	failure	ML-3A: 5 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	4	acceptance_evidence	failure	ML-4A: 4 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	4	acceptance_evidence	failure	ML-4B: 4 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	4	mls_complete	evidence	ML-4A: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	4	mls_complete	evidence	ML-4B: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	5	acceptance_evidence	evidence	ML-5B: 4 criteria met
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	5	acceptance_evidence	failure	ML-5A: 2 unmet acceptance criteria
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	5	mls_complete	evidence	ML-5A: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	5	mls_complete	evidence	ML-5B: ✅
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	6	acceptance_evidence	evidence	ML-6A: 5 criteria met
ROADMAP-2026-07-25-identidade-humanizada-agentes.md	6	mls_complete	evidence	ML-6A: ✅
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	1	acceptance_evidence	evidence	ML-1B: 5 criteria met
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	1	acceptance_evidence	failure	ML-1A: 9 unmet acceptance criteria
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	1	mls_complete	evidence	ML-1B: ✅
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	2	acceptance_evidence	failure	ML-2A: 4 unmet acceptance criteria
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	2	acceptance_evidence	failure	ML-2B: 4 unmet acceptance criteria
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	3	acceptance_evidence	evidence	ML-3A: 5 criteria met
ROADMAP-2026-07-25-wizard-guiado-identidade-agents-install.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	1	acceptance_evidence	failure	ML-1A: 6 unmet acceptance criteria
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	2	acceptance_evidence	failure	ML-2A: 5 unmet acceptance criteria
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	2	acceptance_evidence	failure	ML-2B: 5 unmet acceptance criteria
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	2	acceptance_evidence	failure	ML-2C: 4 unmet acceptance criteria
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	2	mls_complete	evidence	ML-2C: ✅
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	3	acceptance_evidence	failure	ML-3A: 4 unmet acceptance criteria
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	3	acceptance_evidence	failure	ML-3B: 3 unmet acceptance criteria
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	3	mls_complete	evidence	ML-3B: ✅
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	4	acceptance_evidence	failure	ML-4A: 4 unmet acceptance criteria
ROADMAP-2026-07-26-comando-trackfw-ship-agnostico-de-forge.md	4	mls_complete	evidence	ML-4A: ✅
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	1	acceptance_evidence	evidence	ML-1A: 3 criteria met
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	2	acceptance_evidence	evidence	ML-2A: 3 criteria met
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	2	acceptance_evidence	evidence	ML-2B: 2 criteria met
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	2	acceptance_evidence	evidence	ML-2C: 2 criteria met
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	2	acceptance_evidence	evidence	ML-2D: 3 criteria met
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	2	mls_complete	evidence	ML-2C: ✅
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	2	mls_complete	evidence	ML-2D: ✅
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	3	acceptance_evidence	evidence	ML-3A: 5 criteria met
ROADMAP-2026-07-27-bloqueadores-de-release-de-paridade-e-precisao-contratual.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-27-contrato-canonico-do-roadmap-e-estado-analyzing.md	1	acceptance_evidence	evidence	ML-1A: 4 criteria met
ROADMAP-2026-07-27-contrato-canonico-do-roadmap-e-estado-analyzing.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-27-contrato-canonico-do-roadmap-e-estado-analyzing.md	2	acceptance_evidence	evidence	ML-2A: 4 criteria met
ROADMAP-2026-07-27-contrato-canonico-do-roadmap-e-estado-analyzing.md	2	acceptance_evidence	evidence	ML-2B: 5 criteria met
ROADMAP-2026-07-27-contrato-canonico-do-roadmap-e-estado-analyzing.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-27-contrato-canonico-do-roadmap-e-estado-analyzing.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-27-contrato-canonico-do-roadmap-e-estado-analyzing.md	3	acceptance_evidence	evidence	ML-3A: 6 criteria met
ROADMAP-2026-07-27-contrato-canonico-do-roadmap-e-estado-analyzing.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	1	acceptance_evidence	failure	ML-1A: 4 unmet acceptance criteria
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	1	mls_complete	evidence	ML-1A: ✅
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	2	acceptance_evidence	failure	ML-2A: 5 unmet acceptance criteria
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	2	acceptance_evidence	failure	ML-2B: 5 unmet acceptance criteria
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	2	acceptance_evidence	failure	ML-2C: 3 unmet acceptance criteria
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	2	mls_complete	evidence	ML-2A: ✅
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	2	mls_complete	evidence	ML-2B: ✅
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	2	mls_complete	evidence	ML-2C: ✅
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	3	acceptance_evidence	failure	ML-3A: 4 unmet acceptance criteria
ROADMAP-2026-07-27-convergencia-dos-templates-de-artefato-do-cli-python.md	3	mls_complete	evidence	ML-3A: ✅
ROADMAP-2026-07-27-debitos-tecnicos-pos-release-de-robustez-e-manutenibilidade.md	1	acceptance_evidence	evidence	ML-1A: 3 criteria met
